Date,County Code,County Name,Number of Transactions,Legend Name EN,Legend Name HU,Legend Name RO
2023-08,41,VASLUI,687,Others,Egyéb,Alti
2023-08,42,VRANCEA,908,Others,Egyéb,Alti
2023-09,1,ALBA,517,Others,Egyéb,Alti
2023-09,2,ARAD,1334,Others,Egyéb,Alti
2023-09,3,ARGES,913,Others,Egyéb,Alti
2023-09,4,BACAU,1029,Others,Egyéb,Alti
2023-09,5,BIHOR,1518,Others,Egyéb,Alti
2023-09,6,BISTRITA NASAUD,587,Others,Egyéb,Alti
2023-09,7,BOTOSANI,1029,Others,Egyéb,Alti
2023-09,8,BRAILA,614,Others,Egyéb,Alti
2023-09,9,BRASOV,2978,Brasov,Brassó,Brasov
2023-09,10,BUCURESTI,10750,Bucharest,Bukarest,Bucuresti
2023-09,11,BUZAU,1002,Others,Egyéb,Alti
2023-09,12,CALARASI,436,Others,Egyéb,Alti
2023-09,13,CARAS SEVERIN,394,Others,Egyéb,Alti
2023-09,14,CLUJ,2822,Cluj,Kolozs,Cluj
2023-09,15,CONSTANTA,2338,Constanta,Konstanca,Constanta
2023-09,16,COVASNA,267,Others,Egyéb,Alti
2023-09,17,DAMBOVITA,1195,Others,Egyéb,Alti
2023-09,18,DOLJ,1767,Others,Egyéb,Alti
2023-09,19,GALATI,1080,Others,Egyéb,Alti
2023-09,20,GIURGIU,450,Others,Egyéb,Alti
2023-09,21,GORJ,468,Others,Egyéb,Alti
2023-09,22,HARGHITA,603,Others,Egyéb,Alti
2023-09,23,HUNEDOARA,668,Others,Egyéb,Alti
2023-09,24,IALOMITA,483,Others,Egyéb,Alti
2023-09,25,IASI,1968,Others,Egyéb,Alti
2023-09,26,ILFOV,4024,Ilfov,Ilfov,Ilfov
2023-09,27,MARAMURES,638,Others,Egyéb,Alti
2023-09,28,MEHEDINTI,671,Others,Egyéb,Alti
2023-09,29,MURES,1058,Others,Egyéb,Alti
2023-09,30,NEAMT,901,Others,Egyéb,Alti
2023-09,31,OLT,213,Others,Egyéb,Alti
2023-09,32,PRAHOVA,1469,Others,Egyéb,Alti
2023-09,33,SALAJ,488,Others,Egyéb,Alti
2023-09,34,SATU MARE,1034,Others,Egyéb,Alti
2023-09,35,SIBIU,885,Others,Egyéb,Alti
2023-09,36,SUCEAVA,1670,Others,Egyéb,Alti
2023-09,37,TELEORMAN,146,Others,Egyéb,Alti
2023-09,38,TIMIS,2716,Timis,Temes,Timis
2023-09,39,TULCEA,379,Others,Egyéb,Alti
2023-09,40,VALCEA,647,Others,Egyéb,Alti
2023-09,41,VASLUI,693,Others,Egyéb,Alti
2023-09,42,VRANCEA,772,Others,Egyéb,Alti
2023-10,1,ALBA,610,Others,Egyéb,Alti
2023-10,2,ARAD,1325,Others,Egyéb,Alti
2023-10,3,ARGES,1100,Others,Egyéb,Alti
2023-10,4,BACAU,1097,Others,Egyéb,Alti
2023-10,5,BIHOR,1839,Others,Egyéb,Alti
2023-10,6,BISTRITA NASAUD,511,Others,Egyéb,Alti
2023-10,7,BOTOSANI,901,Others,Egyéb,Alti
2023-10,8,BRAILA,997,Others,Egyéb,Alti
2023-10,9,BRASOV,3706,Brasov,Brassó,Brasov
2023-10,10,BUCURESTI,11500,Bucharest,Bukarest,Bucuresti
2023-10,11,BUZAU,1247,Others,Egyéb,Alti
2023-10,12,CALARASI,502,Others,Egyéb,Alti
2023-10,13,CARAS SEVERIN,444,Others,Egyéb,Alti
2023-10,14,CLUJ,3025,Cluj,Kolozs,Cluj
2023-10,15,CONSTANTA,2542,Constanta,Konstanca,Constanta
2023-10,16,COVASNA,464,Others,Egyéb,Alti
2023-10,17,DAMBOVITA,1421,Others,Egyéb,Alti
2023-10,18,DOLJ,1621,Others,Egyéb,Alti
2023-10,19,GALATI,1241,Others,Egyéb,Alti
2023-10,20,GIURGIU,718,Others,Egyéb,Alti
2023-10,21,GORJ,573,Others,Egyéb,Alti
2023-10,22,HARGHITA,820,Others,Egyéb,Alti
2023-10,23,HUNEDOARA,858,Others,Egyéb,Alti
2023-10,24,IALOMITA,506,Others,Egyéb,Alti
2023-10,25,IASI,2610,Others,Egyéb,Alti
2023-10,26,ILFOV,5014,Ilfov,Ilfov,Ilfov
2023-10,27,MARAMURES,812,Others,Egyéb,Alti
2023-10,28,MEHEDINTI,714,Others,Egyéb,Alti
2023-10,29,MURES,1538,Others,Egyéb,Alti
2023-10,30,NEAMT,987,Others,Egyéb,Alti
2023-10,31,OLT,294,Others,Egyéb,Alti
2023-10,32,PRAHOVA,1577,Others,Egyéb,Alti
2023-10,33,SALAJ,511,Others,Egyéb,Alti
2023-10,34,SATU MARE,964,Others,Egyéb,Alti
2023-10,35,SIBIU,1056,Others,Egyéb,Alti
2023-10,36,SUCEAVA,1844,Others,Egyéb,Alti
2023-10,37,TELEORMAN,121,Others,Egyéb,Alti
2023-10,38,TIMIS,3130,Timis,Temes,Timis
2023-10,39,TULCEA,565,Others,Egyéb,Alti
2023-10,40,VALCEA,637,Others,Egyéb,Alti
2023-10,41,VASLUI,759,Others,Egyéb,Alti
2023-10,42,VRANCEA,929,Others,Egyéb,Alti
2023-11,1,ALBA,345,Others,Egyéb,Alti
2023-11,2,ARAD,1505,Others,Egyéb,Alti
2023-11,3,ARGES,1080,Others,Egyéb,Alti
2023-11,4,BACAU,1103,Others,Egyéb,Alti
2023-11,5,BIHOR,1959,Others,Egyéb,Alti
2023-11,6,BISTRITA NASAUD,941,Others,Egyéb,Alti
2023-11,7,BOTOSANI,1139,Others,Egyéb,Alti
2023-11,8,BRAILA,693,Others,Egyéb,Alti
2023-11,9,BRASOV,4006,Brasov,Brassó,Brasov
2023-11,10,BUCURESTI,11916,Bucharest,Bukarest,Bucuresti
2023-11,11,BUZAU,1098,Others,Egyéb,Alti
2023-11,12,CALARASI,647,Others,Egyéb,Alti
2023-11,13,CARAS SEVERIN,420,Others,Egyéb,Alti
2023-11,14,CLUJ,3082,Cluj,Kolozs,Cluj
2023-11,15,CONSTANTA,3193,Constanta,Konstanca,Constanta
2023-11,16,COVASNA,393,Others,Egyéb,Alti
2023-11,17,DAMBOVITA,1529,Others,Egyéb,Alti
2023-11,18,DOLJ,1416,Others,Egyéb,Alti
2023-11,19,GALATI,1206,Others,Egyéb,Alti
2023-11,20,GIURGIU,533,Others,Egyéb,Alti
2023-11,21,GORJ,482,Others,Egyéb,Alti
2023-11,22,HARGHITA,875,Others,Egyéb,Alti
2023-11,23,HUNEDOARA,739,Others,Egyéb,Alti
2023-11,24,IALOMITA,610,Others,Egyéb,Alti
2023-11,25,IASI,2547,Others,Egyéb,Alti
2023-11,26,ILFOV,4156,Ilfov,Ilfov,Ilfov
2023-11,27,MARAMURES,718,Others,Egyéb,Alti
2023-11,28,MEHEDINTI,684,Others,Egyéb,Alti
2023-11,29,MURES,1384,Others,Egyéb,Alti
2023-11,30,NEAMT,956,Others,Egyéb,Alti
2023-11,31,OLT,367,Others,Egyéb,Alti
2023-11,32,PRAHOVA,1712,Others,Egyéb,Alti
2023-11,33,SALAJ,501,Others,Egyéb,Alti
2023-11,34,SATU MARE,927,Others,Egyéb,Alti
2023-11,35,SIBIU,766,Others,Egyéb,Alti
2023-11,36,SUCEAVA,1763,Others,Egyéb,Alti
2023-11,37,TELEORMAN,155,Others,Egyéb,Alti
2023-11,38,TIMIS,3196,Timis,Temes,Timis
2023-11,39,TULCEA,531,Others,Egyéb,Alti
2023-11,40,VALCEA,549,Others,Egyéb,Alti
2023-11,41,VASLUI,692,Others,Egyéb,Alti
2023-11,42,VRANCEA,775,Others,Egyéb,Alti
2023-12,1,ALBA,308,Others,Egyéb,Alti
2023-12,2,ARAD,1052,Others,Egyéb,Alti
2023-12,3,ARGES,735,Others,Egyéb,Alti
2023-12,4,BACAU,993,Others,Egyéb,Alti
2023-12,5,BIHOR,1671,Others,Egyéb,Alti
2023-12,6,BISTRITA NASAUD,811,Others,Egyéb,Alti
2023-12,7,BOTOSANI,859,Others,Egyéb,Alti
2023-12,8,BRAILA,836,Others,Egyéb,Alti
2023-12,9,BRASOV,3797,Brasov,Brassó,Brasov
2023-12,10,BUCURESTI,15454,Bucharest,Bukarest,Bucuresti
2023-12,11,BUZAU,1127,Others,Egyéb,Alti
2023-12,12,CALARASI,309,Others,Egyéb,Alti
2023-12,13,CARAS SEVERIN,275,Others,Egyéb,Alti
2023-12,14,CLUJ,2556,Cluj,Kolozs,Cluj
2023-12,15,CONSTANTA,2279,Constanta,Konstanca,Constanta
2023-12,16,COVASNA,385,Others,Egyéb,Alti
2023-12,17,DAMBOVITA,1220,Others,Egyéb,Alti
2023-12,18,DOLJ,1345,Others,Egyéb,Alti
2023-12,19,GALATI,1070,Others,Egyéb,Alti
2023-12,20,GIURGIU,441,Others,Egyéb,Alti
2023-12,21,GORJ,535,Others,Egyéb,Alti
2023-12,22,HARGHITA,725,Others,Egyéb,Alti
2023-12,23,HUNEDOARA,744,Others,Egyéb,Alti
2023-12,24,IALOMITA,296,Others,Egyéb,Alti
2023-12,25,IASI,2684,Others,Egyéb,Alti
2023-12,26,ILFOV,4077,Ilfov,Ilfov,Ilfov
2023-12,27,MARAMURES,557,Others,Egyéb,Alti
2023-12,28,MEHEDINTI,611,Others,Egyéb,Alti
2023-12,29,MURES,1388,Others,Egyéb,Alti
2023-12,30,NEAMT,1041,Others,Egyéb,Alti
2023-12,31,OLT,312,Others,Egyéb,Alti
2023-12,32,PRAHOVA,1491,Others,Egyéb,Alti
2023-12,33,SALAJ,460,Others,Egyéb,Alti
2023-12,34,SATU MARE,776,Others,Egyéb,Alti
2023-12,35,SIBIU,731,Others,Egyéb,Alti
2023-12,36,SUCEAVA,1367,Others,Egyéb,Alti
2023-12,37,TELEORMAN,104,Others,Egyéb,Alti
2023-12,38,TIMIS,2763,Timis,Temes,Timis
2023-12,39,TULCEA,354,Others,Egyéb,Alti
2023-12,40,VALCEA,632,Others,Egyéb,Alti
2023-12,41,VASLUI,625,Others,Egyéb,Alti
2023-12,42,VRANCEA,785,Others,Egyéb,Alti
2024-01,1,ALBA,237,Others,Egyéb,Alti
2024-01,2,ARAD,523,Others,Egyéb,Alti
2024-01,3,ARGES,440,Others,Egyéb,Alti
2024-01,4,BACAU,779,Others,Egyéb,Alti
2024-01,5,BIHOR,1233,Others,Egyéb,Alti
2024-01,6,BISTRITA NASAUD,432,Others,Egyéb,Alti
2024-01,7,BOTOSANI,751,Others,Egyéb,Alti
2024-01,8,BRAILA,449,Others,Egyéb,Alti
2024-01,9,BRASOV,2030,Brasov,Brassó,Brasov
2024-01,10,BUCURESTI,6625,Bucharest,Bukarest,Bucuresti
2024-01,11,BUZAU,832,Others,Egyéb,Alti
2024-01,12,CALARASI,278,Others,Egyéb,Alti
2024-01,13,CARAS SEVERIN,265,Others,Egyéb,Alti
2024-01,14,CLUJ,1510,Cluj,Kolozs,Cluj
2024-01,15,CONSTANTA,1739,Constanta,Konstanca,Constanta
2024-01,16,COVASNA,289,Others,Egyéb,Alti
2024-01,17,DAMBOVITA,779,Others,Egyéb,Alti
2024-01,18,DOLJ,1063,Others,Egyéb,Alti
2024-01,19,GALATI,617,Others,Egyéb,Alti
2024-01,20,GIURGIU,328,Others,Egyéb,Alti
2024-01,21,GORJ,406,Others,Egyéb,Alti
2024-01,22,HARGHITA,300,Others,Egyéb,Alti
2024-01,23,HUNEDOARA,361,Others,Egyéb,Alti
2024-01,24,IALOMITA,203,Others,Egyéb,Alti
2024-01,25,IASI,2007,Others,Egyéb,Alti
2024-01,26,ILFOV,2797,Ilfov,Ilfov,Ilfov
2024-01,27,MARAMURES,436,Others,Egyéb,Alti
2024-01,28,MEHEDINTI,492,Others,Egyéb,Alti
2024-01,29,MURES,537,Others,Egyéb,Alti
2024-01,30,NEAMT,498,Others,Egyéb,Alti
2024-01,31,OLT,355,Others,Egyéb,Alti
2024-01,32,PRAHOVA,803,Others,Egyéb,Alti
2024-01,33,SALAJ,350,Others,Egyéb,Alti
2024-01,34,SATU MARE,516,Others,Egyéb,Alti
2024-01,35,SIBIU,609,Others,Egyéb,Alti
2024-01,36,SUCEAVA,1567,Others,Egyéb,Alti
2024-01,37,TELEORMAN,115,Others,Egyéb,Alti
2024-01,38,TIMIS,1755,Timis,Temes,Timis
2024-01,39,TULCEA,356,Others,Egyéb,Alti
2024-01,40,VALCEA,474,Others,Egyéb,Alti
2024-01,41,VASLUI,477,Others,Egyéb,Alti
2024-01,42,VRANCEA,628,Others,Egyéb,Alti
2024-02,1,ALBA,551,Others,Egyéb,Alti
2024-02,2,ARAD,1102,Others,Egyéb,Alti
2024-02,3,ARGES,681,Others,Egyéb,Alti
2024-02,4,BACAU,944,Others,Egyéb,Alti
2024-02,5,BIHOR,1501,Others,Egyéb,Alti
2024-02,6,BISTRITA NASAUD,493,Others,Egyéb,Alti
2024-02,7,BOTOSANI,1071,Others,Egyéb,Alti
2024-02,8,BRAILA,788,Others,Egyéb,Alti
2024-02,9,BRASOV,2577,Brasov,Brassó,Brasov
2024-02,10,BUCURESTI,9130,Bucharest,Bukarest,Bucuresti
2024-02,11,BUZAU,1102,Others,Egyéb,Alti
2024-02,12,CALARASI,452,Others,Egyéb,Alti
2024-02,13,CARAS SEVERIN,516,Others,Egyéb,Alti
2024-02,14,CLUJ,2460,Cluj,Kolozs,Cluj
2024-02,15,CONSTANTA,2359,Constanta,Konstanca,Constanta
2024-02,16,COVASNA,334,Others,Egyéb,Alti
2024-02,17,DAMBOVITA,1452,Others,Egyéb,Alti
2024-02,18,DOLJ,1708,Others,Egyéb,Alti
2024-02,19,GALATI,978,Others,Egyéb,Alti
2024-02,20,GIURGIU,617,Others,Egyéb,Alti
2024-02,21,GORJ,618,Others,Egyéb,Alti
2024-02,22,HARGHITA,590,Others,Egyéb,Alti
2024-02,23,HUNEDOARA,719,Others,Egyéb,Alti
2024-02,24,IALOMITA,775,Others,Egyéb,Alti
2024-02,25,IASI,3231,Others,Egyéb,Alti
2024-02,26,ILFOV,3483,Ilfov,Ilfov,Ilfov
2024-02,27,MARAMURES,603,Others,Egyéb,Alti
2024-02,28,MEHEDINTI,681,Others,Egyéb,Alti
2024-02,29,MURES,976,Others,Egyéb,Alti
2024-02,30,NEAMT,881,Others,Egyéb,Alti
2024-02,31,OLT,560,Others,Egyéb,Alti
2024-02,32,PRAHOVA,1131,Others,Egyéb,Alti
2024-02,33,SALAJ,415,Others,Egyéb,Alti
2024-02,34,SATU MARE,860,Others,Egyéb,Alti
2024-02,35,SIBIU,617,Others,Egyéb,Alti
2024-02,36,SUCEAVA,1459,Others,Egyéb,Alti
2024-02,37,TELEORMAN,237,Others,Egyéb,Alti
2024-02,38,TIMIS,2645,Timis,Temes,Timis
2024-02,39,TULCEA,661,Others,Egyéb,Alti
2024-02,40,VALCEA,579,Others,Egyéb,Alti
2024-02,41,VASLUI,555,Others,Egyéb,Alti
2024-02,42,VRANCEA,701,Others,Egyéb,Alti
2024-03,1,ALBA,569,Others,Egyéb,Alti
2024-03,2,ARAD,1050,Others,Egyéb,Alti
2024-03,3,ARGES,809,Others,Egyéb,Alti
2024-03,4,BACAU,936,Others,Egyéb,Alti
2024-03,5,BIHOR,1756,Others,Egyéb,Alti
2024-03,6,BISTRITA NASAUD,526,Others,Egyéb,Alti
2024-03,7,BOTOSANI,881,Others,Egyéb,Alti
2024-03,8,BRAILA,679,Others,Egyéb,Alti
2024-03,9,BRASOV,2177,Brasov,Brassó,Brasov
2024-03,10,BUCURESTI,10251,Bucharest,Bukarest,Bucuresti
2024-03,11,BUZAU,1157,Others,Egyéb,Alti
2024-03,12,CALARASI,691,Others,Egyéb,Alti
2024-03,13,CARAS SEVERIN,486,Others,Egyéb,Alti
2024-03,14,CLUJ,2559,Cluj,Kolozs,Cluj
2024-03,15,CONSTANTA,2002,Constanta,Konstanca,Constanta
2024-03,16,COVASNA,329,Others,Egyéb,Alti
2024-03,17,DAMBOVITA,1200,Others,Egyéb,Alti
2024-03,18,DOLJ,1455,Others,Egyéb,Alti
2024-03,19,GALATI,1051,Others,Egyéb,Alti
2024-03,20,GIURGIU,476,Others,Egyéb,Alti
2024-03,21,GORJ,631,Others,Egyéb,Alti
2024-03,22,HARGHITA,749,Others,Egyéb,Alti
2024-03,23,HUNEDOARA,698,Others,Egyéb,Alti
2024-03,24,IALOMITA,637,Others,Egyéb,Alti
2024-03,25,IASI,2349,Others,Egyéb,Alti
2024-03,26,ILFOV,4230,Ilfov,Ilfov,Ilfov
2024-03,27,MARAMURES,674,Others,Egyéb,Alti
2024-03,28,MEHEDINTI,642,Others,Egyéb,Alti
2024-03,29,MURES,931,Others,Egyéb,Alti
2024-03,30,NEAMT,884,Others,Egyéb,Alti
2024-03,31,OLT,592,Others,Egyéb,Alti
2024-03,32,PRAHOVA,1395,Others,Egyéb,Alti
2024-03,33,SALAJ,419,Others,Egyéb,Alti
2024-03,34,SATU MARE,858,Others,Egyéb,Alti
2024-03,35,SIBIU,829,Others,Egyéb,Alti
2024-03,36,SUCEAVA,1555,Others,Egyéb,Alti
2024-03,37,TELEORMAN,143,Others,Egyéb,Alti
2024-03,38,TIMIS,2605,Timis,Temes,Timis
2024-03,39,TULCEA,474,Others,Egyéb,Alti
2024-03,40,VALCEA,629,Others,Egyéb,Alti
2024-03,41,VASLUI,578,Others,Egyéb,Alti
2024-03,42,VRANCEA,816,Others,Egyéb,Alti
2024-04,1,ALBA,698,Others,Egyéb,Alti
2024-04,2,ARAD,1629,Others,Egyéb,Alti
2024-04,3,ARGES,1033,Others,Egyéb,Alti
2024-04,4,BACAU,1197,Others,Egyéb,Alti
2024-04,5,BIHOR,1822,Others,Egyéb,Alti
2024-04,6,BISTRITA NASAUD,597,Others,Egyéb,Alti
2024-04,7,BOTOSANI,937,Others,Egyéb,Alti
2024-04,8,BRAILA,994,Others,Egyéb,Alti
2024-04,9,BRASOV,3110,Brasov,Brassó,Brasov
2024-04,10,BUCURESTI,11006,Bucharest,Bukarest,Bucuresti
2024-04,11,BUZAU,1438,Others,Egyéb,Alti
2024-04,12,CALARASI,488,Others,Egyéb,Alti
2024-04,13,CARAS SEVERIN,509,Others,Egyéb,Alti
2024-04,14,CLUJ,2843,Cluj,Kolozs,Cluj
2024-04,15,CONSTANTA,2863,Constanta,Konstanca,Constanta
2024-04,16,COVASNA,344,Others,Egyéb,Alti
2024-04,17,DAMBOVITA,1401,Others,Egyéb,Alti
2024-04,18,DOLJ,1704,Others,Egyéb,Alti
2024-04,19,GALATI,1239,Others,Egyéb,Alti
2024-04,20,GIURGIU,472,Others,Egyéb,Alti
2024-04,21,GORJ,642,Others,Egyéb,Alti
2024-04,22,HARGHITA,663,Others,Egyéb,Alti
2024-04,23,HUNEDOARA,857,Others,Egyéb,Alti
2024-04,24,IALOMITA,728,Others,Egyéb,Alti
2024-04,25,IASI,2457,Others,Egyéb,Alti
2024-04,26,ILFOV,4982,Ilfov,Ilfov,Ilfov
2024-04,27,MARAMURES,575,Others,Egyéb,Alti
2024-04,28,MEHEDINTI,920,Others,Egyéb,Alti
2024-04,29,MURES,1114,Others,Egyéb,Alti
2024-04,30,NEAMT,843,Others,Egyéb,Alti
2024-04,31,OLT,596,Others,Egyéb,Alti
2024-04,32,PRAHOVA,1617,Others,Egyéb,Alti
2024-04,33,SALAJ,460,Others,Egyéb,Alti
2024-04,34,SATU MARE,846,Others,Egyéb,Alti
2024-04,35,SIBIU,928,Others,Egyéb,Alti
2024-04,36,SUCEAVA,1593,Others,Egyéb,Alti
2024-04,37,TELEORMAN,114,Others,Egyéb,Alti
2024-04,38,TIMIS,2901,Timis,Temes,Timis
2024-04,39,TULCEA,330,Others,Egyéb,Alti
2024-04,40,VALCEA,635,Others,Egyéb,Alti
2024-04,41,VASLUI,664,Others,Egyéb,Alti
2024-04,42,VRANCEA,929,Others,Egyéb,Alti
2024-05,1,ALBA,308,Others,Egyéb,Alti
2024-05,2,ARAD,946,Others,Egyéb,Alti
2024-05,3,ARGES,491,Others,Egyéb,Alti
2024-05,4,BACAU,1213,Others,Egyéb,Alti
2024-05,5,BIHOR,1372,Others,Egyéb,Alti
2024-05,6,BISTRITA NASAUD,407,Others,Egyéb,Alti
2024-05,7,BOTOSANI,784,Others,Egyéb,Alti
2024-05,8,BRAILA,630,Others,Egyéb,Alti
2024-05,9,BRASOV,2271,Brasov,Brassó,Brasov
2024-05,10,BUCURESTI,7390,Bucharest,Bukarest,Bucuresti
2024-05,11,BUZAU,847,Others,Egyéb,Alti
2024-05,12,CALARASI,364,Others,Egyéb,Alti
2024-05,13,CARAS SEVERIN,376,Others,Egyéb,Alti
2024-05,14,CLUJ,2164,Cluj,Kolozs,Cluj
2024-05,15,CONSTANTA,1811,Constanta,Konstanca,Constanta
2024-05,16,COVASNA,303,Others,Egyéb,Alti
2024-05,17,DAMBOVITA,1003,Others,Egyéb,Alti
2024-05,18,DOLJ,1324,Others,Egyéb,Alti
2024-05,19,GALATI,864,Others,Egyéb,Alti
2024-05,20,GIURGIU,397,Others,Egyéb,Alti
2024-05,21,GORJ,463,Others,Egyéb,Alti
2024-05,22,HARGHITA,658,Others,Egyéb,Alti
2024-05,23,HUNEDOARA,417,Others,Egyéb,Alti
2024-05,24,IALOMITA,441,Others,Egyéb,Alti
2024-05,25,IASI,1897,Others,Egyéb,Alti
2024-05,26,ILFOV,3269,Ilfov,Ilfov,Ilfov
2024-05,27,MARAMURES,605,Others,Egyéb,Alti
2024-05,28,MEHEDINTI,657,Others,Egyéb,Alti
2024-05,29,MURES,837,Others,Egyéb,Alti
2024-05,30,NEAMT,736,Others,Egyéb,Alti
2024-05,31,OLT,299,Others,Egyéb,Alti
2024-05,32,PRAHOVA,1024,Others,Egyéb,Alti
2024-05,33,SALAJ,261,Others,Egyéb,Alti
2024-05,34,SATU MARE,797,Others,Egyéb,Alti
2024-05,35,SIBIU,590,Others,Egyéb,Alti
2024-05,36,SUCEAVA,1332,Others,Egyéb,Alti
2024-05,37,TELEORMAN,76,Others,Egyéb,Alti
2024-05,38,TIMIS,1994,Timis,Temes,Timis
2024-05,39,TULCEA,350,Others,Egyéb,Alti
2024-05,40,VALCEA,514,Others,Egyéb,Alti
2024-05,41,VASLUI,523,Others,Egyéb,Alti
2024-05,42,VRANCEA,596,Others,Egyéb,Alti
2024-06,1,ALBA,411,Others,Egyéb,Alti
2024-06,2,ARAD,927,Others,Egyéb,Alti
2024-06,3,ARGES,678,Others,Egyéb,Alti
2024-06,4,BACAU,1067,Others,Egyéb,Alti
2024-06,5,BIHOR,1325,Others,Egyéb,Alti
2024-06,6,BISTRITA NASAUD,514,Others,Egyéb,Alti
2024-06,7,BOTOSANI,631,Others,Egyéb,Alti
2024-06,8,BRAILA,582,Others,Egyéb,Alti
2024-06,9,BRASOV,1861,Brasov,Brassó,Brasov
2024-06,10,BUCURESTI,9062,Bucharest,Bukarest,Bucuresti
2024-06,11,BUZAU,800,Others,Egyéb,Alti
2024-06,12,CALARASI,573,Others,Egyéb,Alti
2024-06,13,CARAS SEVERIN,343,Others,Egyéb,Alti
2024-06,14,CLUJ,1883,Cluj,Kolozs,Cluj
2024-06,15,CONSTANTA,1859,Constanta,Konstanca,Constanta
2024-06,16,COVASNA,252,Others,Egyéb,Alti
2024-06,17,DAMBOVITA,1347,Others,Egyéb,Alti
2024-06,18,DOLJ,1136,Others,Egyéb,Alti
2024-06,19,GALATI,942,Others,Egyéb,Alti
2024-06,20,GIURGIU,342,Others,Egyéb,Alti
2024-06,21,GORJ,526,Others,Egyéb,Alti
2024-06,22,HARGHITA,609,Others,Egyéb,Alti
2024-06,23,HUNEDOARA,616,Others,Egyéb,Alti
2024-06,24,IALOMITA,514,Others,Egyéb,Alti
2024-06,25,IASI,1816,Others,Egyéb,Alti
2024-06,26,ILFOV,3707,Ilfov,Ilfov,Ilfov
2024-06,27,MARAMURES,492,Others,Egyéb,Alti
2024-06,28,MEHEDINTI,584,Others,Egyéb,Alti
2024-06,29,MURES,851,Others,Egyéb,Alti
2024-06,30,NEAMT,740,Others,Egyéb,Alti
2024-06,31,OLT,260,Others,Egyéb,Alti
2024-06,32,PRAHOVA,1217,Others,Egyéb,Alti
2024-06,33,SALAJ,366,Others,Egyéb,Alti
2024-06,34,SATU MARE,773,Others,Egyéb,Alti
2024-06,35,SIBIU,729,Others,Egyéb,Alti
2024-06,36,SUCEAVA,1122,Others,Egyéb,Alti
2024-06,37,TELEORMAN,45,Others,Egyéb,Alti
2024-06,38,TIMIS,2138,Timis,Temes,Timis
2024-06,39,TULCEA,373,Others,Egyéb,Alti
2024-06,40,VALCEA,491,Others,Egyéb,Alti
2024-06,41,VASLUI,587,Others,Egyéb,Alti
2024-06,42,VRANCEA,627,Others,Egyéb,Alti
2024-07,1,ALBA,484,Others,Egyéb,Alti
2024-07,2,ARAD,1069,Others,Egyéb,Alti
2024-07,3,ARGES,867,Others,Egyéb,Alti
2024-07,4,BACAU,1155,Others,Egyéb,Alti
2024-07,5,BIHOR,1538,Others,Egyéb,Alti
2024-07,6,BISTRITA NASAUD,701,Others,Egyéb,Alti
2024-07,7,BOTOSANI,910,Others,Egyéb,Alti
2024-07,8,BRAILA,684,Others,Egyéb,Alti
2024-07,9,BRASOV,2803,Brasov,Brassó,Brasov
2024-07,10,BUCURESTI,10403,Bucharest,Bukarest,Bucuresti
2024-07,11,BUZAU,1211,Others,Egyéb,Alti
2024-07,12,CALARASI,692,Others,Egyéb,Alti
2024-07,13,CARAS SEVERIN,529,Others,Egyéb,Alti
2024-07,14,CLUJ,2768,Cluj,Kolozs,Cluj
2024-07,15,CONSTANTA,2795,Constanta,Konstanca,Constanta
2024-07,16,COVASNA,334,Others,Egyéb,Alti
2024-07,17,DAMBOVITA,1331,Others,Egyéb,Alti
2024-07,18,DOLJ,1553,Others,Egyéb,Alti
2024-07,19,GALATI,1038,Others,Egyéb,Alti
2024-07,20,GIURGIU,345,Others,Egyéb,Alti
2024-07,21,GORJ,583,Others,Egyéb,Alti
2024-07,22,HARGHITA,779,Others,Egyéb,Alti
2024-07,23,HUNEDOARA,830,Others,Egyéb,Alti
2024-07,24,IALOMITA,792,Others,Egyéb,Alti
2024-07,25,IASI,2332,Others,Egyéb,Alti
2024-07,26,ILFOV,4811,Ilfov,Ilfov,Ilfov
2024-07,27,MARAMURES,643,Others,Egyéb,Alti
2024-07,28,MEHEDINTI,567,Others,Egyéb,Alti
2024-07,29,MURES,1126,Others,Egyéb,Alti
2024-07,30,NEAMT,842,Others,Egyéb,Alti
2024-07,31,OLT,361,Others,Egyéb,Alti
2024-07,32,PRAHOVA,1271,Others,Egyéb,Alti
2024-07,33,SALAJ,364,Others,Egyéb,Alti
2024-07,34,SATU MARE,780,Others,Egyéb,Alti
2024-07,35,SIBIU,961,Others,Egyéb,Alti
2024-07,36,SUCEAVA,1606,Others,Egyéb,Alti
2024-07,37,TELEORMAN,67,Others,Egyéb,Alti
2024-07,38,TIMIS,2354,Timis,Temes,Timis
2024-07,39,TULCEA,555,Others,Egyéb,Alti
2024-07,40,VALCEA,685,Others,Egyéb,Alti
2024-07,41,VASLUI,706,Others,Egyéb,Alti
2024-07,42,VRANCEA,796,Others,Egyéb,Alti
2024-08,1,ALBA,307,Others,Egyéb,Alti
2024-08,2,ARAD,1012,Others,Egyéb,Alti
2024-08,3,ARGES,844,Others,Egyéb,Alti
2024-08,4,BACAU,1484,Others,Egyéb,Alti
2024-08,5,BIHOR,1325,Others,Egyéb,Alti
2024-08,6,BISTRITA NASAUD,617,Others,Egyéb,Alti
2024-08,7,BOTOSANI,1035,Others,Egyéb,Alti
2024-08,8,BRAILA,459,Others,Egyéb,Alti
2024-08,9,BRASOV,2759,Brasov,Brassó,Brasov
2024-08,10,BUCURESTI,8399,Bucharest,Bukarest,Bucuresti
